epoch,accuracy,loss,val_accuracy,val_loss
1,0.8114444613456726,0.6347385048866272,0.8763333559036255,0.41884395480155945
2,0.8981296420097351,0.3468204140663147,0.9079999923706055,0.32268136739730835
3,0.9201481342315674,0.27206364274024963,0.9211666584014893,0.2803439199924469
4,0.9339259266853333,0.2283966839313507,0.9269999861717224,0.2573656737804413
5,0.9426851868629456,0.19712942838668823,0.9308333396911621,0.2408306747674942
6,0.9495000243186951,0.17396892607212067,0.9331666827201843,0.23386217653751373
7,0.9551296234130859,0.15609373152256012,0.9334999918937683,0.23365315794944763
8,0.9596111178398132,0.1408158391714096,0.9323333501815796,0.22527673840522766
9,0.9636296033859253,0.1280435025691986,0.9363333582878113,0.2223544865846634
10,0.9676851630210876,0.11610428988933563,0.9359999895095825,0.22012686729431152
