epoch,accuracy,loss,val_accuracy,val_loss
1,0.46012961864471436,1.542662501335144,0.6623333096504211,1.0655983686447144
2,0.6962962746620178,0.9377812743186951,0.7333333492279053,0.8405004143714905
3,0.7683518528938293,0.7507758736610413,0.7898333072662354,0.7057791352272034
4,0.7997778058052063,0.662411630153656,0.8061666488647461,0.6553192734718323
5,0.8138148188591003,0.6185787916183472,0.8181666731834412,0.6166490316390991
6,0.824055552482605,0.5899587273597717,0.8196666836738586,0.6089246869087219
7,0.83090740442276,0.5675980448722839,0.828166663646698,0.5806418061256409
8,0.8367592692375183,0.5507233738899231,0.8309999704360962,0.5760729908943176
9,0.8405185341835022,0.5378744006156921,0.8373333215713501,0.5645143985748291
10,0.8441110849380493,0.5276757478713989,0.8335000276565552,0.5660212635993958
