epoch,accuracy,loss,val_accuracy,val_loss
1,0.8126296401023865,0.6329444646835327,0.8841666579246521,0.40731433033943176
2,0.8993333578109741,0.34530726075172424,0.9083333611488342,0.3206363618373871
3,0.9202407598495483,0.27286267280578613,0.9194999933242798,0.2809795141220093
4,0.9327037334442139,0.22972439229488373,0.92166668176651,0.26327651739120483
5,0.9425926208496094,0.19812096655368805,0.9306666851043701,0.24340824782848358
6,0.9490185379981995,0.17467455565929413,0.9333333373069763,0.23454686999320984
7,0.9552037119865417,0.1559666395187378,0.9366666674613953,0.2290174514055252
8,0.9601110816001892,0.13974176347255707,0.9375,0.2248159945011139
9,0.9634629487991333,0.12795354425907135,0.9380000233650208,0.21890240907669067
10,0.9668703675270081,0.11477120220661163,0.9363333582878113,0.22155149281024933
11,0.9711111187934875,0.10510845482349396,0.9381666779518127,0.2223297357559204
12,0.9726666808128357,0.09676263481378555,0.9346666932106018,0.22365236282348633
13,0.9762592315673828,0.08770780265331268,0.9419999718666077,0.21631355583667755
14,0.9786111116409302,0.08008793741464615,0.937333345413208,0.24080657958984375
15,0.9805370569229126,0.07258837670087814,0.9383333325386047,0.22620496153831482
