epoch,accuracy,loss,val_accuracy,val_loss
1,0.7383888959884644,0.9047608971595764,0.8016666769981384,0.6914601922035217
2,0.8102037310600281,0.6494922041893005,0.8081666827201843,0.6486994028091431
3,0.8178333044052124,0.6169329881668091,0.8138333559036255,0.6307423710823059
4,0.8231296539306641,0.6019349098205566,0.8165000081062317,0.6206573247909546
5,0.8262777924537659,0.5912055969238281,0.8184999823570251,0.6175124049186707
6,0.8290370106697083,0.58375483751297,0.8169999718666077,0.6134307980537415
7,0.8307222127914429,0.5783680081367493,0.8176666498184204,0.6113030910491943
8,0.8316481709480286,0.5735213756561279,0.8171666860580444,0.612041175365448
9,0.832537055015564,0.5699914693832397,0.8173333406448364,0.6131529808044434
10,0.83348149061203,0.5672698616981506,0.8169999718666077,0.612208902835846
11,0.8344629406929016,0.5644158124923706,0.8218333125114441,0.6091777086257935
12,0.8353888988494873,0.5612145066261292,0.8178333044052124,0.6095530986785889
13,0.8355000019073486,0.559196949005127,0.8199999928474426,0.6097657680511475
14,0.835444450378418,0.5577675700187683,0.815833330154419,0.6138982772827148
15,0.8366110920906067,0.555795431137085,0.8165000081062317,0.6112380623817444
