epoch,accuracy,loss,val_accuracy,val_loss
1,0.5317222476005554,1.3682146072387695,0.7038333415985107,1.0001493692398071
2,0.7243703603744507,0.8968259692192078,0.7350000143051147,0.8491424322128296
3,0.7545185089111328,0.7903181910514832,0.7588333487510681,0.7672762274742126
4,0.7735925912857056,0.7319433689117432,0.7736666798591614,0.7316399216651917
5,0.7872222065925598,0.6897380352020264,0.7906666398048401,0.6919452548027039
6,0.7973518371582031,0.6577548980712891,0.7935000061988831,0.6729869246482849
7,0.8044999837875366,0.6305144429206848,0.8066666722297668,0.6448622941970825
8,0.8116852045059204,0.6086145043373108,0.8071666955947876,0.6347969770431519
9,0.8170740604400635,0.5904879570007324,0.8130000233650208,0.6156595945358276
10,0.8227592706680298,0.5741057395935059,0.815666675567627,0.6039788126945496
