epoch,accuracy,loss,val_accuracy,val_loss
1,0.7521111369132996,0.8620825409889221,0.8013333082199097,0.6735491752624512
2,0.8128703832626343,0.6371645927429199,0.8125,0.6325035095214844
3,0.8205925822257996,0.6099791526794434,0.8141666650772095,0.6222538352012634
4,0.8247963190078735,0.5973381400108337,0.8171666860580444,0.6187680959701538
5,0.8274999856948853,0.5890264511108398,0.8186666369438171,0.6108850836753845
6,0.8297777771949768,0.5832589864730835,0.8191666603088379,0.6111316680908203
7,0.8311111330986023,0.5780959129333496,0.8163333535194397,0.6136606335639954
8,0.8326481580734253,0.5742877125740051,0.8201666474342346,0.6090528964996338
9,0.8335000276565552,0.5709192156791687,0.8209999799728394,0.608540415763855
10,0.8337592482566833,0.5683038234710693,0.8224999904632568,0.6080103516578674
11,0.8349444270133972,0.5657446980476379,0.8188333511352539,0.6106293797492981
12,0.8355185389518738,0.5635936260223389,0.8191666603088379,0.6105287075042725
13,0.8356481194496155,0.5613744854927063,0.8211666941642761,0.6151775121688843
14,0.836814820766449,0.5598194003105164,0.8193333148956299,0.6100387573242188
15,0.8371296525001526,0.5578612685203552,0.8190000057220459,0.6085844039916992
