epoch,accuracy,loss,val_accuracy,val_loss
1,0.7830926179885864,0.7268490791320801,0.8529999852180481,0.4834473431110382
2,0.8768333196640015,0.4156147241592407,0.8840000033378601,0.3979194462299347
3,0.8970555663108826,0.3465357720851898,0.8986666798591614,0.352262407541275
4,0.90924072265625,0.30850228667259216,0.8996666669845581,0.33721923828125
5,0.9182222485542297,0.2799927890300751,0.9129999876022339,0.312547892332077
6,0.9246481657028198,0.25853559374809265,0.9101666808128357,0.30630460381507874
7,0.9288148283958435,0.24251168966293335,0.9100000262260437,0.3010387718677521
8,0.9329259395599365,0.2279837280511856,0.9129999876022339,0.29445934295654297
9,0.9365555644035339,0.21889501810073853,0.9135000109672546,0.2962455749511719
10,0.9397407174110413,0.20863263309001923,0.9169999957084656,0.2907128930091858
11,0.9413889050483704,0.2003181278705597,0.9153333306312561,0.287279337644577
12,0.9428518414497375,0.19258947670459747,0.9176666736602783,0.28559693694114685
13,0.9455000162124634,0.1856861114501953,0.9233333468437195,0.2808307409286499
14,0.9470740556716919,0.180061474442482,0.9204999804496765,0.27934277057647705
15,0.9483147859573364,0.1745329648256302,0.9213333129882812,0.28120359778404236
