epoch,accuracy,loss,val_accuracy,val_loss
1,0.7556666731834412,0.8526308536529541,0.8034999966621399,0.6745973825454712
2,0.8117036819458008,0.6370565891265869,0.809499979019165,0.6363424062728882
3,0.8204259276390076,0.6094978451728821,0.8131666779518127,0.623640775680542
4,0.8258888721466064,0.59633469581604,0.8166666626930237,0.617825448513031
5,0.8277037143707275,0.5884241461753845,0.8174999952316284,0.6171218156814575
6,0.8296111226081848,0.5823578834533691,0.8178333044052124,0.6111205816268921
7,0.8317962884902954,0.5778916478157043,0.8173333406448364,0.6133711338043213
8,0.8324999809265137,0.574114203453064,0.8183333277702332,0.6097082495689392
9,0.8344444632530212,0.5708531141281128,0.8215000033378601,0.6098242402076721
10,0.8337777853012085,0.5683615207672119,0.8171666860580444,0.6112603545188904
