epoch,accuracy,loss,val_accuracy,val_loss
1,0.6797037124633789,1.0857683420181274,0.781166672706604,0.7680426239967346
2,0.7947037220001221,0.7140733599662781,0.8026666641235352,0.6910193562507629
3,0.8098148107528687,0.6569892764091492,0.8068333268165588,0.6597675085067749
4,0.8190740942955017,0.6266191601753235,0.8166666626930237,0.6315886974334717
5,0.8242592811584473,0.6042779684066772,0.8236666917800903,0.6160053610801697
6,0.8281296491622925,0.5876353979110718,0.824833333492279,0.606201171875
7,0.8323333263397217,0.5753127336502075,0.8243333101272583,0.5964502692222595
8,0.8345741033554077,0.5646252632141113,0.8238333463668823,0.5957989692687988
9,0.836722195148468,0.5561742782592773,0.82833331823349,0.5856175422668457
10,0.8371666669845581,0.5500397086143494,0.8305000066757202,0.5871541500091553
11,0.8393333554267883,0.5431956648826599,0.8291666507720947,0.5778219103813171
12,0.8402777910232544,0.5386953353881836,0.8289999961853027,0.5767421126365662
13,0.8409444689750671,0.5341842174530029,0.8316666483879089,0.5725414752960205
14,0.8432962894439697,0.5298804044723511,0.8321666717529297,0.5738005638122559
15,0.8441851735115051,0.5266440510749817,0.8296666741371155,0.5759718418121338
