epoch,accuracy,loss,val_accuracy,val_loss
1,0.8174259066581726,0.6135420203208923,0.887333333492279,0.3873238265514374
2,0.8998888731002808,0.33667826652526855,0.9089999794960022,0.3144197463989258
3,0.9217407703399658,0.2637503743171692,0.9203333258628845,0.27294793725013733
4,0.9343518614768982,0.21877871453762054,0.9276666641235352,0.25209811329841614
5,0.9449074268341064,0.18819448351860046,0.9331666827201843,0.22576335072517395
6,0.9523147940635681,0.16354261338710785,0.9331666827201843,0.23836511373519897
7,0.9573888778686523,0.14633920788764954,0.937166690826416,0.21375179290771484
8,0.9608333110809326,0.13046538829803467,0.9355000257492065,0.2265518456697464
9,0.9658518433570862,0.11779423803091049,0.9394999742507935,0.2214224636554718
10,0.9686852097511292,0.10655190795660019,0.9411666393280029,0.21330977976322174
11,0.9713888764381409,0.09645704180002213,0.9348333477973938,0.23440679907798767
12,0.9743888974189758,0.08847811818122864,0.9391666650772095,0.225739985704422
13,0.9769814610481262,0.0792771428823471,0.9391666650772095,0.2349870353937149
14,0.9790740609169006,0.07271820306777954,0.9448333382606506,0.21859140694141388
15,0.9812222123146057,0.06544138491153717,0.940500020980835,0.2415548861026764
