epoch,accuracy,loss,val_accuracy,val_loss
1,0.7995370626449585,0.6507809162139893,0.8878333568572998,0.38261905312538147
2,0.8982037305831909,0.3346416652202606,0.906499981880188,0.31578436493873596
3,0.9236111044883728,0.25692981481552124,0.9225000143051147,0.2761554419994354
4,0.9360926151275635,0.21133002638816833,0.9279999732971191,0.2539011538028717
5,0.9457036852836609,0.18070240318775177,0.9350000023841858,0.2353866845369339
6,0.9523518681526184,0.15790040791034698,0.9353333115577698,0.23219284415245056
7,0.9574999809265137,0.1403641700744629,0.9380000233650208,0.22427132725715637
8,0.9626666903495789,0.12483171373605728,0.9390000104904175,0.2225530743598938
9,0.9663333296775818,0.1123669221997261,0.9366666674613953,0.2366669774055481
10,0.9690185189247131,0.10204048454761505,0.9388333559036255,0.23693236708641052
11,0.97303706407547,0.09075716137886047,0.940666675567627,0.23445987701416016
12,0.9756666421890259,0.08260665088891983,0.9403333067893982,0.24600189924240112
13,0.9776666760444641,0.07492612302303314,0.9440000057220459,0.23423495888710022
14,0.9791111350059509,0.06760047376155853,0.9368333220481873,0.25309690833091736
15,0.9818333387374878,0.06107712537050247,0.9424999952316284,0.25880831480026245
