epoch,accuracy,loss,val_accuracy,val_loss
1,0.8016481399536133,0.6815758347511292,0.8608333468437195,0.45174655318260193
2,0.8789629340171814,0.3996928632259369,0.8838333487510681,0.38285914063453674
3,0.8987777829170227,0.33739998936653137,0.8955000042915344,0.3482649624347687
4,0.9096111059188843,0.29950380325317383,0.9021666646003723,0.32744741439819336
5,0.9173148274421692,0.2732006907463074,0.9101666808128357,0.30944758653640747
6,0.9242777824401855,0.2529487907886505,0.9088333249092102,0.3050280213356018
7,0.9290370345115662,0.23603394627571106,0.9139999747276306,0.2906202971935272
8,0.933722198009491,0.22258080542087555,0.9171666502952576,0.2806375026702881
9,0.9377777576446533,0.21081438660621643,0.9181666374206543,0.2851141095161438
10,0.9398888945579529,0.20119480788707733,0.9175000190734863,0.2920173406600952
