epoch,accuracy,loss,val_accuracy,val_loss
1,0.8830000162124634,0.38299185037612915,0.9546666741371155,0.15819796919822693
2,0.967555582523346,0.1118735522031784,0.9710000157356262,0.10599790513515472
3,0.9807592630386353,0.06489714235067368,0.9738333225250244,0.09401170909404755
4,0.9880370497703552,0.03951631858944893,0.9713333249092102,0.11946228891611099
5,0.9917407631874084,0.027035901322960854,0.9738333225250244,0.10763299465179443
6,0.9940184950828552,0.019510474056005478,0.9753333330154419,0.1054302230477333
7,0.9947592616081238,0.015802063047885895,0.9751666784286499,0.1202344223856926
8,0.9958333373069763,0.012968272902071476,0.9761666655540466,0.1198670044541359
9,0.996055543422699,0.01219252496957779,0.9758333563804626,0.12391387671232224
10,0.9975000023841858,0.007716211955994368,0.9750000238418579,0.12830010056495667
