epoch,accuracy,loss,val_accuracy,val_loss
1,0.8057777881622314,0.6362517476081848,0.8883333206176758,0.3880753219127655
2,0.9075185060501099,0.31563112139701843,0.9181666374206543,0.2882973849773407
3,0.927481472492218,0.24459579586982727,0.9173333048820496,0.27003374695777893
4,0.9387778043746948,0.20507758855819702,0.9269999861717224,0.24708494544029236
5,0.9481852054595947,0.17763011157512665,0.9350000023841858,0.2245221585035324
6,0.9539629817008972,0.1560099571943283,0.937333345413208,0.2193281203508377
7,0.9588333368301392,0.13924278318881989,0.9368333220481873,0.22623445093631744
8,0.9632777571678162,0.12400615215301514,0.937666654586792,0.223457932472229
9,0.9673703908920288,0.11006402969360352,0.9416666626930237,0.21555455029010773
10,0.9706666469573975,0.09973478317260742,0.9421666860580444,0.22027237713336945
11,0.9747037291526794,0.08895161747932434,0.9369999766349792,0.23102408647537231
12,0.9768148064613342,0.08013958483934402,0.9409999847412109,0.2216462939977646
13,0.9780740737915039,0.0728069469332695,0.9388333559036255,0.23523789644241333
14,0.9807962775230408,0.06660851836204529,0.940500020980835,0.2358519434928894
15,0.9832037091255188,0.059031400829553604,0.9366666674613953,0.24680224061012268
