epoch,accuracy,loss,val_accuracy,val_loss
1,0.5008703470230103,1.420209288597107,0.7278333306312561,0.897821307182312
2,0.7665185332298279,0.7776809930801392,0.7940000295639038,0.7024854421615601
3,0.801703691482544,0.6611364483833313,0.8071666955947876,0.641808807849884
4,0.8156852126121521,0.6148205995559692,0.8183333277702332,0.6130263805389404
5,0.825425922870636,0.5855581760406494,0.8206666707992554,0.5932939052581787
6,0.8316481709480286,0.5633929371833801,0.828000009059906,0.5768834352493286
7,0.8362777829170227,0.5472177267074585,0.8245000243186951,0.5749287009239197
8,0.8390926122665405,0.5355725884437561,0.8323333263397217,0.5562116503715515
9,0.8425370454788208,0.5258159637451172,0.8330000042915344,0.5567664504051208
10,0.8450925946235657,0.5169131755828857,0.8356666564941406,0.5467059016227722
