epoch,accuracy,loss,val_accuracy,val_loss
1,0.7831851840019226,0.7109602093696594,0.8696666955947876,0.43729814887046814
2,0.8878703713417053,0.3724979758262634,0.8911666870117188,0.35862407088279724
3,0.9064444303512573,0.3107963800430298,0.903166651725769,0.3275798261165619
4,0.9184814691543579,0.2747243642807007,0.909166693687439,0.3085674047470093
5,0.9245185256004333,0.2498077005147934,0.909333348274231,0.29987576603889465
6,0.9306111335754395,0.2300540953874588,0.9129999876022339,0.29794493317604065
7,0.9356666803359985,0.21574918925762177,0.918833315372467,0.2835627496242523
8,0.9394259452819824,0.20216169953346252,0.9169999957084656,0.284160315990448
9,0.9424259066581726,0.19144147634506226,0.9166666865348816,0.2834891080856323
10,0.9463333487510681,0.1812686324119568,0.9160000085830688,0.29611289501190186
