epoch,accuracy,loss,val_accuracy,val_loss
1,0.7300370335578918,0.9242274761199951,0.7994999885559082,0.6968931555747986
2,0.80779629945755,0.6529181599617004,0.8090000152587891,0.6439191102981567
3,0.8174074292182922,0.617555558681488,0.8134999871253967,0.6298770904541016
4,0.8228703737258911,0.6017329096794128,0.8163333535194397,0.6199303865432739
5,0.8256852030754089,0.5913543105125427,0.8190000057220459,0.6150776743888855
6,0.8292962908744812,0.5839536786079407,0.8176666498184204,0.6151918768882751
7,0.8297407627105713,0.5789564251899719,0.8171666860580444,0.615281343460083
8,0.8314999938011169,0.5739038586616516,0.8174999952316284,0.6109519600868225
9,0.8321666717529297,0.5706645846366882,0.8190000057220459,0.6133000254631042
10,0.8334074020385742,0.5667651891708374,0.8201666474342346,0.6109752058982849
11,0.834407389163971,0.5635277032852173,0.8165000081062317,0.6125442385673523
12,0.8345555663108826,0.5614754557609558,0.8184999823570251,0.6096866726875305
13,0.8359259366989136,0.5594038367271423,0.8163333535194397,0.6125868558883667
14,0.8357962965965271,0.5577837824821472,0.8209999799728394,0.6125090718269348
15,0.8358703851699829,0.5560643672943115,0.8181666731834412,0.6098857522010803
