epoch,accuracy,loss,val_accuracy,val_loss
1,0.5729444622993469,1.3029736280441284,0.7393333315849304,0.896463930606842
2,0.7672777771949768,0.7810134291648865,0.784500002861023,0.7264963388442993
3,0.7963333129882812,0.6891689896583557,0.7990000247955322,0.682425320148468
4,0.808222234249115,0.6514111757278442,0.8084999918937683,0.6555124521255493
5,0.8151111006736755,0.6257016062736511,0.8144999742507935,0.6359676122665405
6,0.821148157119751,0.60750412940979,0.8191666603088379,0.6220775842666626
7,0.8245925903320312,0.5927973389625549,0.8245000243186951,0.6064514517784119
8,0.8296296000480652,0.5798385739326477,0.8255000114440918,0.5964537858963013
9,0.8323333263397217,0.569007933139801,0.8288333415985107,0.5926586389541626
10,0.8347963094711304,0.5607062578201294,0.8286666870117188,0.582761287689209
