epoch,accuracy,loss,val_accuracy,val_loss
1,0.7783703804016113,0.7252967953681946,0.8766666650772095,0.42476752400398254
2,0.8908148407936096,0.3585197925567627,0.8970000147819519,0.3457791209220886
3,0.9110184907913208,0.2992277443408966,0.9056666493415833,0.3225138485431671
4,0.9221110939979553,0.26112422347068787,0.9141666889190674,0.30025947093963623
5,0.929277777671814,0.2366417646408081,0.9203333258628845,0.28710031509399414
6,0.9341296553611755,0.21937134861946106,0.918833315372467,0.28984469175338745
7,0.9386296272277832,0.2024119794368744,0.921999990940094,0.2809562087059021
8,0.9424259066581726,0.19125141203403473,0.9158333539962769,0.29596400260925293
9,0.9455740451812744,0.17908942699432373,0.9200000166893005,0.2877785265445709
10,0.9485555291175842,0.16843238472938538,0.918833315372467,0.29962456226348877
