epoch,accuracy,loss,val_accuracy,val_loss
1,0.8055185079574585,0.640101969242096,0.8901666402816772,0.3695223033428192
2,0.9052963256835938,0.31232842803001404,0.9139999747276306,0.2924916446208954
3,0.9275185465812683,0.2427958995103836,0.9223333597183228,0.2646934390068054
4,0.9397222399711609,0.20195075869560242,0.9233333468437195,0.24836312234401703
5,0.9492592811584473,0.17135512828826904,0.9316666722297668,0.22557005286216736
6,0.9564444422721863,0.1465785652399063,0.9365000128746033,0.22873163223266602
7,0.9618703722953796,0.12762399017810822,0.9375,0.22632916271686554
8,0.9669073820114136,0.11369163542985916,0.9331666827201843,0.2457515448331833
9,0.9709073901176453,0.09925324469804764,0.937333345413208,0.23249292373657227
10,0.9729814529418945,0.08918959647417068,0.9390000104904175,0.23273494839668274
11,0.9767407178878784,0.07939688116312027,0.940500020980835,0.24118982255458832
12,0.9779815077781677,0.07294072955846786,0.9359999895095825,0.2506837546825409
13,0.9810740947723389,0.06417317688465118,0.937833309173584,0.2530439794063568
14,0.9838148355484009,0.05589927360415459,0.9368333220481873,0.2662673890590668
15,0.9857222437858582,0.049075063318014145,0.9391666650772095,0.2691856622695923
