epoch,accuracy,loss,val_accuracy,val_loss
1,0.7994444370269775,0.6964337229728699,0.8539999723434448,0.497901976108551
2,0.8739814758300781,0.43031972646713257,0.8815000057220459,0.4119821786880493
3,0.8943518400192261,0.3631329834461212,0.8916666507720947,0.3708697557449341
4,0.9051666855812073,0.3232426643371582,0.8985000252723694,0.35422074794769287
5,0.9127222299575806,0.29534998536109924,0.9041666388511658,0.3293871581554413
6,0.9201666712760925,0.2730133831501007,0.909166693687439,0.3175365626811981
7,0.9258888959884644,0.2556970417499542,0.9100000262260437,0.3124907314777374
8,0.9307592511177063,0.2402273565530777,0.9104999899864197,0.30761632323265076
9,0.9330370426177979,0.22886478900909424,0.9106666445732117,0.30292782187461853
10,0.9369074106216431,0.21869032084941864,0.9129999876022339,0.3051813244819641
