epoch,accuracy,loss,val_accuracy,val_loss
1,0.4941481351852417,1.4765572547912598,0.6981666684150696,1.013047218322754
2,0.73159259557724,0.8900017142295837,0.7613333463668823,0.7940598130226135
3,0.7782407402992249,0.7458502650260925,0.7889999747276306,0.7148981094360352
4,0.7975555658340454,0.6847807168960571,0.7975000143051147,0.6830822229385376
5,0.8105370402336121,0.6407722234725952,0.8083333373069763,0.6362465620040894
6,0.8206666707992554,0.6071889400482178,0.815833330154419,0.6171542406082153
7,0.8276110887527466,0.5838422775268555,0.8215000033378601,0.6003615260124207
8,0.8323888778686523,0.5674790143966675,0.828499972820282,0.5918100476264954
9,0.8364074230194092,0.5534560680389404,0.8301666378974915,0.5831457376480103
10,0.8391851782798767,0.5430729389190674,0.8309999704360962,0.5806018710136414
11,0.8416296243667603,0.5351366996765137,0.8349999785423279,0.5684083700180054
12,0.8428888916969299,0.5280766487121582,0.8324999809265137,0.57220858335495
13,0.8461481332778931,0.5216825008392334,0.8360000252723694,0.5608405470848083
14,0.8467037081718445,0.5164468884468079,0.8336666822433472,0.5696556568145752
15,0.8487963080406189,0.5114677548408508,0.8348333239555359,0.5671636462211609
