epoch,accuracy,loss,val_accuracy,val_loss
1,0.8714814782142639,0.4261244237422943,0.9495000243186951,0.17329272627830505
2,0.9647777676582336,0.12001919001340866,0.9616666436195374,0.13707895576953888
3,0.9793518781661987,0.0686267837882042,0.9681666493415833,0.11446624994277954
4,0.9883333444595337,0.04044090956449509,0.971666693687439,0.11877918243408203
5,0.993314802646637,0.023196224123239517,0.9725000262260437,0.13744403421878815
6,0.9963518381118774,0.013105734251439571,0.9671666622161865,0.17683418095111847
7,0.9963889122009277,0.010263251140713692,0.9698333144187927,0.16365836560726166
8,0.9983518719673157,0.006166631821542978,0.9698333144187927,0.1924552470445633
9,0.9987221956253052,0.004069826100021601,0.971833348274231,0.2074660211801529
10,0.9990184903144836,0.0035960953682661057,0.9703333377838135,0.2209542989730835
11,0.9986110925674438,0.004757491406053305,0.9751666784286499,0.20320096611976624
12,0.9990000128746033,0.003401393536478281,0.9696666598320007,0.25092393159866333
13,0.9994074106216431,0.00225920882076025,0.9729999899864197,0.24081642925739288
14,0.9994814991950989,0.0021901566069573164,0.9711666703224182,0.2928270697593689
15,0.9991666674613953,0.0025208136066794395,0.9726666808128357,0.2984468340873718
