epoch,accuracy,loss,val_accuracy,val_loss
1,0.6090925931930542,1.2230772972106934,0.7684999704360962,0.8071892857551575
2,0.7815555334091187,0.735790491104126,0.8018333315849304,0.6847836971282959
3,0.8041852116584778,0.6509275436401367,0.8130000233650208,0.6394616961479187
4,0.8157592415809631,0.6136528253555298,0.8208333253860474,0.6114181280136108
5,0.8239259123802185,0.5883855819702148,0.8188333511352539,0.6009939908981323
6,0.8286481499671936,0.5703495144844055,0.8231666684150696,0.5870621800422668
7,0.8341851830482483,0.5569643974304199,0.8271666765213013,0.5805805325508118
8,0.8366851806640625,0.5471314787864685,0.8306666612625122,0.5714583992958069
9,0.8398333191871643,0.5379982590675354,0.831166684627533,0.5684504508972168
10,0.8421481251716614,0.5313427448272705,0.8299999833106995,0.5658976435661316
11,0.8431851863861084,0.5257612466812134,0.8328333497047424,0.5672923922538757
12,0.8453888893127441,0.5210447311401367,0.8286666870117188,0.5692046284675598
13,0.8459073901176453,0.5184212327003479,0.8261666893959045,0.5801358819007874
14,0.8473518490791321,0.5150273442268372,0.8303333520889282,0.5630969405174255
15,0.8474259376525879,0.5121607184410095,0.8339999914169312,0.5580753087997437
