epoch,accuracy,loss,val_accuracy,val_loss
1,0.7493703961372375,0.8661903142929077,0.8033333420753479,0.6704139709472656
2,0.8133147954940796,0.6374590992927551,0.8116666674613953,0.6331785917282104
3,0.8206296563148499,0.6100606918334961,0.812833309173584,0.6232399344444275
4,0.825592577457428,0.5971415042877197,0.8180000185966492,0.61732017993927
5,0.8282036781311035,0.5892019867897034,0.8171666860580444,0.6148881912231445
6,0.8296111226081848,0.5830459594726562,0.8186666369438171,0.6122679710388184
7,0.8308888673782349,0.5778194665908813,0.8178333044052124,0.6134524941444397
8,0.8326666951179504,0.5743185877799988,0.8184999823570251,0.612173855304718
9,0.8335555791854858,0.569993257522583,0.815666675567627,0.6172434687614441
10,0.8342221975326538,0.567764937877655,0.8195000290870667,0.6092864274978638
