epoch,accuracy,loss,val_accuracy,val_loss
1,0.8845740556716919,0.3725695312023163,0.9599999785423279,0.14540399610996246
2,0.9698888659477234,0.10208486020565033,0.968999981880188,0.1110568717122078
3,0.9841481447219849,0.05089185759425163,0.9714999794960022,0.10443064570426941
4,0.9917592406272888,0.026606213301420212,0.9751666784286499,0.10990911722183228
5,0.9951481223106384,0.015012122690677643,0.9739999771118164,0.12840400636196136
6,0.9971296191215515,0.008198476396501064,0.9733333587646484,0.16554531455039978
7,0.9976666569709778,0.00655345106497407,0.9766666889190674,0.1424049735069275
8,0.9983888864517212,0.004633772186934948,0.9711666703224182,0.18980829417705536
9,0.9987592697143555,0.00378334685228765,0.9766666889190674,0.18752092123031616
10,0.9992963075637817,0.002043968765065074,0.9750000238418579,0.21178603172302246
11,0.9988148212432861,0.0039098383858799934,0.9733333587646484,0.21649961173534393
12,0.9986481666564941,0.004123442340642214,0.9739999771118164,0.20452949404716492
13,0.9990370273590088,0.0032525944989174604,0.9750000238418579,0.22655735909938812
14,0.9992036819458008,0.0028289102483540773,0.9746666550636292,0.19872969388961792
15,0.9992592334747314,0.0024149147793650627,0.9741666913032532,0.22360016405582428
