epoch,accuracy,loss,val_accuracy,val_loss
1,0.802314817905426,0.6513993144035339,0.8836666941642761,0.3979276418685913
2,0.8990370631217957,0.33570396900177,0.8998333215713501,0.32655373215675354
3,0.9232777953147888,0.2596617639064789,0.9238333106040955,0.2612699866294861
4,0.9357407689094543,0.21510057151317596,0.9269999861717224,0.2476944625377655
5,0.945388913154602,0.18354716897010803,0.9236666560173035,0.2561666965484619
6,0.9517222046852112,0.16052213311195374,0.934333324432373,0.22307685017585754
7,0.9573888778686523,0.1405758261680603,0.9369999766349792,0.22317054867744446
8,0.9621666669845581,0.12592387199401855,0.937166690826416,0.21992269158363342
9,0.9662222266197205,0.11278284341096878,0.9375,0.22743092477321625
10,0.9698148369789124,0.10068869590759277,0.9398333430290222,0.234552264213562
