epoch,accuracy,loss,val_accuracy,val_loss
1,0.7368333339691162,0.9060267210006714,0.7990000247955322,0.6931107044219971
2,0.8106851577758789,0.6483833193778992,0.8098333477973938,0.64322429895401
3,0.8184815049171448,0.6152458786964417,0.8108333349227905,0.626431941986084
4,0.8236851692199707,0.6000002026557922,0.8144999742507935,0.6187798380851746
5,0.8268148303031921,0.5900245904922485,0.8163333535194397,0.6148875951766968
6,0.8284444212913513,0.5827934741973877,0.8140000104904175,0.6162953972816467
7,0.8315370082855225,0.5780302882194519,0.8201666474342346,0.609775960445404
8,0.8322407603263855,0.5736106634140015,0.8190000057220459,0.6112593412399292
9,0.8331481218338013,0.5695584416389465,0.8186666369438171,0.6142358183860779
10,0.8336666822433472,0.5665333271026611,0.8191666603088379,0.6104344725608826
