epoch,accuracy,loss,val_accuracy,val_loss
1,0.7380740642547607,0.9058704376220703,0.7978333234786987,0.692459225654602
2,0.8094444274902344,0.6493240594863892,0.8084999918937683,0.6460339426994324
3,0.8182777762413025,0.6164116859436035,0.8144999742507935,0.6270902752876282
4,0.8234444260597229,0.6007083058357239,0.8161666393280029,0.6204914450645447
5,0.827129602432251,0.5914177298545837,0.8153333067893982,0.6190931797027588
6,0.8282036781311035,0.5842165946960449,0.815666675567627,0.6151132583618164
7,0.8309444189071655,0.5791366696357727,0.8180000185966492,0.6130232810974121
8,0.8321481347084045,0.5742604732513428,0.8188333511352539,0.6116891503334045
9,0.8331851959228516,0.5701520442962646,0.8180000185966492,0.6110486388206482
10,0.8332592844963074,0.5666216611862183,0.8173333406448364,0.6115022897720337
