epoch,accuracy,loss,val_accuracy,val_loss
1,0.7942036986351013,0.699294924736023,0.856166660785675,0.4905215799808502
2,0.8727962970733643,0.42816877365112305,0.8843333125114441,0.40175914764404297
3,0.8948147892951965,0.35570988059043884,0.8921666741371155,0.3591987192630768
4,0.9061852097511292,0.315290242433548,0.903166651725769,0.33209916949272156
5,0.9150555729866028,0.28724798560142517,0.9035000205039978,0.31888189911842346
6,0.9220185279846191,0.2661266028881073,0.9086666703224182,0.30922913551330566
7,0.9267592430114746,0.24980075657367706,0.9096666574478149,0.3019444942474365
8,0.9301296472549438,0.23746436834335327,0.9118333458900452,0.2918517291545868
9,0.9341296553611755,0.2253829538822174,0.9131666421890259,0.292598158121109
10,0.9360185265541077,0.21684962511062622,0.9176666736602783,0.2866218388080597
11,0.9389629364013672,0.20854631066322327,0.9128333330154419,0.2905693054199219
12,0.9405370354652405,0.20131172239780426,0.9161666631698608,0.28630077838897705
13,0.9427407383918762,0.1940293163061142,0.9125000238418579,0.2955358028411865
14,0.9447036981582642,0.18810643255710602,0.9176666736602783,0.28828030824661255
15,0.9465740919113159,0.18253743648529053,0.9161666631698608,0.2818789780139923
