epoch,accuracy,loss,val_accuracy,val_loss
1,0.7838888764381409,0.7246582508087158,0.8650000095367432,0.4489835500717163
2,0.882611095905304,0.3892965614795685,0.8893333077430725,0.36259356141090393
3,0.9026296138763428,0.3243255913257599,0.8995000123977661,0.3346025347709656
4,0.9129629731178284,0.2876364588737488,0.8948333263397217,0.3397594690322876
5,0.9208148121833801,0.2619855999946594,0.9068333506584167,0.30736735463142395
6,0.9275370240211487,0.24200177192687988,0.909500002861023,0.2974318563938141
7,0.9332592487335205,0.2236907184123993,0.9196666479110718,0.2791541814804077
8,0.9378148317337036,0.20896226167678833,0.9146666526794434,0.28509512543678284
9,0.9408518671989441,0.19631154835224152,0.9154999852180481,0.28033027052879333
10,0.9436851739883423,0.18519271910190582,0.9244999885559082,0.2689589560031891
11,0.9471851587295532,0.17638881504535675,0.9246666431427002,0.267192542552948
12,0.9489814639091492,0.16662615537643433,0.9228333234786987,0.2723749577999115
13,0.9523888826370239,0.15881745517253876,0.92166668176651,0.2820737659931183
14,0.9538518786430359,0.15108227729797363,0.9240000247955322,0.2916780114173889
15,0.9554444551467896,0.14568345248699188,0.9256666898727417,0.2803768813610077
