epoch,accuracy,loss,val_accuracy,val_loss
1,0.7508147954940796,0.8637089729309082,0.8031666874885559,0.6720068454742432
2,0.8127222061157227,0.6369280815124512,0.8101666569709778,0.6338801383972168
3,0.8212592601776123,0.6106234192848206,0.8133333325386047,0.6304994821548462
4,0.824833333492279,0.5970256924629211,0.8181666731834412,0.614545464515686
5,0.828166663646698,0.589206874370575,0.8169999718666077,0.6152557134628296
6,0.8297777771949768,0.5833492279052734,0.8198333382606506,0.6117609739303589
7,0.8320000171661377,0.5784853100776672,0.8180000185966492,0.613081693649292
8,0.8326481580734253,0.5748993158340454,0.8190000057220459,0.61176598072052
9,0.8334444165229797,0.5712541937828064,0.8159999847412109,0.6133767366409302
10,0.8348888754844666,0.5680990815162659,0.8201666474342346,0.6100659966468811
