epoch,accuracy,loss,val_accuracy,val_loss
1,0.8089073896408081,0.6355728507041931,0.8895000219345093,0.3719558119773865
2,0.9062222242355347,0.312865674495697,0.9139999747276306,0.2910815179347992
3,0.9269258975982666,0.2461523562669754,0.9235000014305115,0.25997087359428406
4,0.940574049949646,0.201801136136055,0.9273333549499512,0.24494490027427673
5,0.9471296072006226,0.17741991579532623,0.9315000176429749,0.2273676097393036
6,0.9538148045539856,0.15416187047958374,0.9361666440963745,0.21720485389232635
7,0.9594629406929016,0.13565891981124878,0.937166690826416,0.2170065939426422
8,0.9637036919593811,0.1203736960887909,0.9368333220481873,0.2142764925956726
9,0.9665740728378296,0.10894342511892319,0.9409999847412109,0.20933984220027924
10,0.9708518385887146,0.09788760542869568,0.9321666955947876,0.26218968629837036
