epoch,accuracy,loss,val_accuracy,val_loss
1,0.9121666550636292,0.2929022014141083,0.9610000252723694,0.1407375931739807
2,0.975944459438324,0.08347827941179276,0.9695000052452087,0.11049585789442062
3,0.9869444370269775,0.041862603276968,0.9711666703224182,0.10999255627393723
4,0.99272221326828,0.022193942219018936,0.9738333225250244,0.10813800245523453
5,0.9951851963996887,0.014392268843948841,0.9729999899864197,0.12705254554748535
6,0.9956481456756592,0.014085513539612293,0.9736666679382324,0.14475472271442413
7,0.9961110949516296,0.011935442686080933,0.9731666445732117,0.14851868152618408
8,0.9965555667877197,0.011648798361420631,0.9704999923706055,0.15598873794078827
9,0.9979074001312256,0.006200516130775213,0.9729999899864197,0.16374211013317108
10,0.996666669845581,0.010503069497644901,0.9703333377838135,0.1560835987329483
11,0.9983518719673157,0.0055142054334282875,0.9751666784286499,0.1411890685558319
12,0.9977777600288391,0.007052705157548189,0.9741666913032532,0.1562870442867279
13,0.9971481561660767,0.008716019801795483,0.9760000109672546,0.15870258212089539
14,0.9984074234962463,0.005453268997371197,0.9731666445732117,0.15466487407684326
15,0.998629629611969,0.004471390973776579,0.9761666655540466,0.15000763535499573
