epoch,accuracy,loss,val_accuracy,val_loss
1,0.7695184946060181,0.7482773661613464,0.8726666569709778,0.43443071842193604
2,0.8887037038803101,0.3731633126735687,0.8956666588783264,0.3551046848297119
3,0.9088888764381409,0.3066266179084778,0.9018333554267883,0.32940900325775146
4,0.9196851849555969,0.2692623436450958,0.9110000133514404,0.31083962321281433
5,0.9274629354476929,0.24162644147872925,0.9173333048820496,0.2922559976577759
6,0.9342777729034424,0.22098149359226227,0.9139999747276306,0.29274147748947144
7,0.9388889074325562,0.2035326361656189,0.9171666502952576,0.2840830981731415
8,0.9427222013473511,0.18896858394145966,0.9208333492279053,0.27498170733451843
9,0.9446296095848083,0.18158802390098572,0.922166645526886,0.27528661489486694
10,0.9485740661621094,0.17039556801319122,0.9236666560173035,0.2700856029987335
11,0.9513333439826965,0.15955299139022827,0.922166645526886,0.2699122428894043
12,0.9548518657684326,0.14962710440158844,0.9223333597183228,0.2780252695083618
13,0.9562222361564636,0.14293143153190613,0.9223333597183228,0.27620652318000793
14,0.9586666822433472,0.136814147233963,0.9258333444595337,0.2723226845264435
15,0.9612036943435669,0.12881962954998016,0.9283333420753479,0.2752193808555603
