epoch,accuracy,loss,val_accuracy,val_loss
1,0.823888897895813,0.6049280166625977,0.878000020980835,0.41324877738952637
2,0.900259256362915,0.33993956446647644,0.9068333506584167,0.31794118881225586
3,0.920629620552063,0.26760604977607727,0.9178333282470703,0.27890822291374207
4,0.9328148365020752,0.22492405772209167,0.9211666584014893,0.26384237408638
5,0.9430370330810547,0.1950034201145172,0.9298333525657654,0.2418486326932907
6,0.9501851797103882,0.1732247769832611,0.9340000152587891,0.2329184114933014
7,0.9548333287239075,0.15533584356307983,0.9356666803359985,0.2266431450843811
8,0.9594814777374268,0.1404000073671341,0.9350000023841858,0.22978420555591583
9,0.9627222418785095,0.12736472487449646,0.9396666884422302,0.2186415195465088
10,0.9670740962028503,0.11657494306564331,0.9393333196640015,0.2212757170200348
